Males,930,,,11.,Other mental and behavioural disorders,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Males,940,,F.,Neurological conditions,,,1.8,0.8,4.0,1.2,0.0,3.0,0.1,8.6,2.5,0.9,0.0,0.1,9.8,0.1,1.2,4.9,0.0,0.7,0.1,1.7,0.7,0.1,22.8,0.1,0.5,0.7,0.4,0.0,0.8,1.5,16.2,0.2,0.8,2.6,163.5,2.2,0.0,0.2,0.6,1.5,0.8,3.4,0.2,2.3,1.7,3.8,2.6,0.1,1.2,1.8,5.5,0.4,0.1,0.2,0.2,0.1,5.6,0.1,4.5,26.1,0.1,0.1,0.7,38.3,1.2,3.4,0.0,1.4,0.6,0.1,0.1,0.9,0.9,2.0,0.2,101.7,14.6,8.3,1.6,1.7,1.7,22.8,0.4,36.1,0.4,1.2,1.4,0.0,0.1,0.3,0.3,0.3,0.6,0.2,0.2,0.4,0.4,0.2,0.9,0.6,2.7,0.0,0.8,0.1,0.2,0.1,6.1,0.0,0.2,0.1,3.1,1.6,2.8,0.1,1.6,8.7,1.7,0.2,1.1,8.5,0.2,2.2,0.2,13.6,0.3,0.4,0.3,3.2,3.1,3.7,3.9,0.1,6.8,0.2,1.9,17.1,0.4,0.0,0.0,0.0,0.0,2.3,0.7,2.0,0.0,0.4,0.1,0.9,0.3,0.0,0.7,3.7,0.4,19.3,8.2,2.1,0.1,5.1,3.5,0.9,0.6,10.5,0.0,0.4,0.0,0.2,1.3,8.2,0.3,1.1,5.6,0.4,45.0,1.5,141.1,1.1,1.4,0.0,0.9,11.6,1.2,0.5,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Males,950,,,1.,Alzheimer disease and other dementias,,0.8,0.5,3.0,0.5,0.0,1.1,0.0,5.8,1.3,0.5,0.0,0.0,6.8,0.0,0.8,3.2,0.0,0.3,0.1,1.0,0.4,0.1,11.1,0.0,0.1,0.3,0.1,0.0,0.5,0.4,11.3,0.1,0.3,1.4,106.3,0.7,0.0,0.1,0.3,0.5,0.3,2.5,0.1,1.4,0.9,1.8,1.8,0.0,0.7,1.1,3.4,0.2,0.0,0.1,0.1,0.0,3.4,0.0,3.7,16.3,0.1,0.0,0.5,22.1,0.6,1.2,0.0,0.8,0.2,0.0,0.0,0.4,0.6,1.4,0.1,56.3,9.3,5.8,0.9,1.1,1.0,13.6,0.3,20.0,0.3,0.6,0.6,0.0,0.1,0.2,0.2,0.2,0.4,0.0,0.1,0.3,0.2,0.1,0.5,0.2,1.8,0.0,0.3,0.1,0.1,0.0,1.4,0.0,0.1,0.1,1.9,0.5,1.5,0.1,0.8,6.2,1.2,0.1,0.4,2.8,0.0,1.5,0.1,7.5,0.1,0.1,0.1,2.2,0.9,1.1,2.6,0.0,3.5,0.1,1.0,11.3,0.2,0.0,0.0,0.0,0.0,1.1,0.3,0.9,0.0,0.1,0.0,0.6,0.1,0.0,0.3,1.4,0.2,13.8,3.2,1.1,0.0,3.9,2.4,0.6,0.2,7.6,0.0,0.1,0.0,0.1,1.0,5.3,0.1,0.4,3.4,0.1,34.8,0.6,94.3,0.6,0.6,0.0,0.2,8.2,0.6,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Males,960,,,2.,Parkinson disease,,0.3,0.2,0.7,0.2,0.0,0.5,0.0,1.3,0.6,0.2,0.0,0.0,2.3,0.0,0.3,0.8,0.0,0.1,0.0,0.5,0.2,0.0,2.6,0.0,0.2,0.1,0.1,0.0,0.2,0.2,2.1,0.0,0.1,0.4,43.2,0.2,0.0,0.0,0.1,0.3,0.2,0.4,0.0,0.3,0.5,0.6,0.3,0.0,0.3,0.4,1.3,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.5,4.2,0.0,0.0,0.2,8.3,0.2,1.3,0.0,0.2,0.1,0.0,0.0,0.2,0.2,0.3,0.0,25.0,4.2,1.6,0.4,0.3,0.2,4.7,0.1,7.0,0.1,0.3,0.3,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.7,0.0,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.9,0.2,0.7,0.0,0.4,1.3,0.2,0.0,0.1,1.2,0.1,0.3,0.1,3.7,0.1,0.1,0.1,0.7,0.3,0.8,0.6,0.0,1.7,0.0,0.4,3.8,0.1,0.0,0.0,0.0,0.0,0.6,0.1,0.4,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.5,0.1,2.6,0.1,0.4,0.0,0.6,0.5,0.2,0.1,2.3,0.0,0.1,0.0,0.0,0.3,1.6,0.1,0.2,1.4,0.1,5.3,0.3,21.0,0.2,0.3,0.0,0.1,2.7,0.2,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Males,970,,,3.,Epilepsy,,0.5,0.0,0.2,0.4,0.0,0.2,0.0,0.2,0.1,0.1,0.0,0.0,0.3,0.0,0.1,0.2,0.0,0.3,0.0,0.1,0.0,0.0,2.1,0.0,0.1,0.3,0.1,0.0,0.1,0.6,0.2,0.1,0.3,0.2,7.4,0.3,0.0,0.0,0.1,0.6,0.1,0.1,0.0,0.1,0.2,1.1,0.1,0.0,0.1,0.2,0.3,0.0,0.0,0.1,0.0,0.0,1.1,0.0,0.1,0.9,0.0,0.0,0.0,1.6,0.2,0.1,0.0,0.3,0.2,0.0,0.0,0.2,0.1,0.1,0.0,16.0,0.4,0.4,0.1,0.0,0.1,0.6,0.0,0.8,0.0,0.2,0.5,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.2,0.2,0.1,0.0,0.3,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.1,0.7,0.4,0.0,0.4,0.2,0.0,0.0,0.5,3.6,0.0,0.1,0.0,1.1,0.0,0.1,0.1,0.2,0.6,0.8,0.2,0.0,0.3,0.0,0.2,0.4,0.1,0.0,0.0,0.0,0.0,0.4,0.2,0.1,0.0,0.2,0.0,0.1,0.0,0.0,0.3,1.2,0.1,0.4,0.2,0.4,0.0,0.1,0.1,0.1,0.2,0.5,0.0,0.2,0.0,0.0,0.1,0.6,0.1,0.4,0.3,0.1,0.7,0.5,1.7,0.1,0.5,0.0,0.2,0.3,0.3,0.2,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Males,980,,,4.,Multiple sclerosis,,0.0,0.0,0.0,0.0,.,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,.,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,.,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.6,0.0,0.1,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.2,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,.,0.0,0.0,0.0,0.0,0.1,0.0,0.0,.,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.6,0.0,1.8,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Males,990,,,5.,Migraine,,.,.,.,.,.,.,.,0.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.0,.,0.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.0,.,.,.,.,0.0,.,.,.,.,.,.,.,0.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.0,0.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.0,.,.,.,.,.,.,.,.,0.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.0,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Males,1000,,,6.,Non-migraine headache,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Males,1010,,,7.,Other neurological conditions,,0.1,0.0,0.1,0.2,0.0,1.1,0.0,1.3,0.4,0.0,0.0,0.0,0.3,0.0,0.0,0.7,0.0,0.1,0.0,0.1,0.0,0.0,6.9,0.0,0.2,0.1,0.0,0.0,0.0,0.2,2.4,0.0,0.1,0.5,5.6,0.9,0.0,0.0,0.2,0.2,0.2,0.4,0.0,0.4,0.1,0.4,0.3,0.0,0.0,0.1,0.5,0.2,0.0,0.0,0.1,0.0,0.1,0.0,0.3,4.4,0.0,0.0,0.0,5.7,0.1,0.6,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.2,0.0,3.4,0.5,0.3,0.1,0.2,0.4,3.7,0.0,8.2,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.1,2.7,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.1,1.0,0.2,0.1,0.1,0.9,0.0,0.3,0.0,1.1,0.1,0.0,0.1,0.1,1.3,0.8,0.4,0.0,1.2,0.1,0.3,1.3,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.4,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.5,0.0,2.4,4.7,0.2,0.0,0.5,0.5,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.1,0.3,0.1,3.7,0.1,22.3,0.3,0.1,0.0,0.3,0.2,0.1,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Males,1020,,G.,Sense organ diseases,,,.,.,.,.,.,0.0,0.0,0.0,.,.,.,.,.,.,.,0.0,.,.,.,.,.,.,0.1,.,0.0,.,.,.,.,.,0.0,.,.,0.0,.,0.0,.,.,.,.,0.0,0.0,0.0,.,.,.,0.0,.,.,.,.,0.0,.,.,.,.,.,.,0.0,0.0,.,.,.,0.0,.,0.0,.,.,.,.,.,.,.,0.0,.,.,.,.,.,.,0.0,0.0,.,0.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.0,.,.,0.0,.,.,.,.,.,.,.,.,0.0,0.0,.,.,.,.,.,.,.,0.0,.,0.0,.,0.0,.,0.0,.,0.0,0.0,0.0,.,.,.,.,.,.,.,.,.,.,.,0.0,.,.,.,.,.,.,0.0,0.0,.,.,0.0,0.0,.,.,.,.,.,.,.,.,.,.,.,.,.,0.0,.,0.1,0.0,.,.,0.0,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Males,1100,,H.,Cardiovascular diseases,,,33.8,8.3,46.5,14.5,0.1,49.2,6.3,21.2,14.8,25.2,0.5,0.9,144.2,0.5,33.0,14.0,0.2,6.7,0.8,10.4,9.0,2.0,202.3,0.4,33.2,9.5,5.2,0.4,13.4,14.1,36.2,4.0,7.2,14.4,2429.4,37.0,0.4,2.7,3.3,15.8,9.7,21.4,1.1,22.6,41.4,47.7,6.6,0.9,14.1,10.2,135.6,4.2,0.5,3.1,3.0,1.1,48.1,1.5,9.6,67.8,1.4,1.1,16.5,158.3,16.5,20.4,0.2,8.1,5.8,1.0,1.6,13.0,7.0,27.3,0.4,1450.8,354.9,90.2,33.3,4.3,5.1,98.8,2.6,164.6,4.7,27.5,18.0,0.2,2.9,6.8,6.5,6.7,10.4,3.0,1.8,5.2,9.4,0.6,19.6,7.5,37.1,0.3,6.3,0.7,1.4,1.9,98.6,0.2,6.0,2.3,60.7,24.0,58.5,1.6,22.8,17.6,5.0,4.8,10.1,69.1,7.4,4.9,4.6,245.1,3.2,8.8,5.2,12.7,132.2,77.2,14.9,0.9,29.9,10.5,66.9,436.0,5.4,0.3,0.2,0.2,0.1,38.2,6.1,27.3,0.1,3.9,5.1,8.6,3.2,1.1,11.8,42.6,4.2,55.1,19.6,38.5,0.8,14.6,9.7,19.2,12.4,59.8,1.0,5.1,0.1,1.6,17.3,67.0,8.5,13.3,168.1,6.1,76.6,19.1,448.6,4.4,51.0,0.5,24.9,154.4,27.1,8.8,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Males,1110,,,1.,Rheumatic heart disease,,0.4,0.0,0.1,0.2,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,1.2,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.9,0.0,0.0,0.1,0.1,0.0,0.1,0.2,0.2,0.1,0.1,0.0,29.3,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.0,0.1,0.7,0.8,0.0,0.0,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.5,0.0,0.0,0.2,1.6,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.1,0.0,57.1,0.6,0.5,0.1,0.0,0.1,0.7,0.0,0.8,0.0,0.1,0.2,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.3,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.3,0.0,0.1,0.0,0.3,0.2,0.6,0.0,1.1,0.1,0.0,0.0,0.2,1.0,0.0,0.0,0.0,11.0,0.0,0.5,0.0,0.1,0.7,0.2,0.1,0.0,0.1,0.0,0.2,1.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.3,0.4,0.1,0.5,0.0,0.3,0.0,0.0,0.0,0.1,0.1,0.2,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.2,0.3,0.1,0.3,0.2,1.2,0.0,0.5,0.0,0.0,0.5,0.3,0.1,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Males,1120,,,2.,Hypertensive heart disease,,3.3,0.2,3.9,1.4,0.0,2.4,0.3,0.7,1.1,1.0,0.1,0.0,6.2,0.0,0.2,0.2,0.0,0.4,0.0,0.7,0.2,0.2,13.9,0.0,2.7,0.6,0.4,0.0,1.1,0.7,1.1,0.4,0.4,1.6,155.2,3.1,0.0,0.3,0.5,0.8,0.4,1.8,0.0,1.0,1.9,5.7,0.3,0.1,0.9,1.1,10.3,0.1,0.1,0.3,0.9,0.1,5.2,0.1,0.7,2.3,0.2,0.1,1.8,11.2,0.6,1.4,0.0,0.2,0.3,0.1,0.2,1.0,0.3,2.7,0.0,39.3,25.6,8.6,1.0,0.1,0.2,10.2,0.3,2.6,0.6,0.8,1.5,0.0,0.2,0.2,0.4,0.4,0.7,0.3,0.1,0.4,0.5,0.0,2.0,0.7,0.3,0.0,0.3,0.0,0.1,0.3,8.2,0.0,0.1,0.0,4.6,2.1,3.5,0.1,0.8,0.3,0.1,0.6,0.4,3.0,0.3,0.1,0.2,9.5,0.3,0.6,0.5,0.4,18.1,2.0,0.7,0.0,1.1,0.8,4.5,7.1,0.5,0.0,0.0,0.0,0.0,0.3,0.3,0.7,0.0,0.2,0.5,0.5,0.2,0.0,1.1,5.0,0.4,3.0,0.5,3.6,0.1,0.7,0.8,0.3,0.9,0.9,0.1,0.2,0.0,0.1,1.2,4.5,0.2,1.2,0.4,0.8,2.4,1.6,32.6,0.3,1.3,0.0,2.5,8.0,2.4,1.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Males,1130,,,3.,Ischaemic heart disease,,20.8,4.0,28.9,5.5,0.0,24.9,4.4,12.0,8.8,17.0,0.2,0.7,61.9,0.2,24.4,7.6,0.1,2.7,0.4,5.5,4.4,0.9,93.7,0.2,18.0,4.4,2.1,0.2,5.8,5.8,22.6,1.5,2.9,6.1,990.3,22.6,0.2,1.1,1.6,7.0,5.5,11.7,0.7,15.4,14.9,17.3,3.1,0.4,8.3,5.5,96.1,3.0,0.2,1.2,1.3,0.4,18.7,1.0,5.5,32.2,0.6,0.5,8.1,89.2,7.1,10.9,0.1,5.0,2.4,0.4,0.8,6.1,3.9,16.3,0.2,925.2,145.0,56.0,20.2,2.7,2.9,47.0,0.9,75.7,2.7,14.1,6.6,0.1,2.1,4.3,2.8,3.5,8.3,1.1,0.8,3.4,6.1,0.3,7.4,2.9,22.8,0.2,2.5,0.4,0.6,1.0,64.1,0.1,3.1,1.0,39.3,7.3,18.1,0.7,12.7,9.3,2.9,2.9,4.2,30.2,2.4,2.8,3.1,148.9,1.5,4.4,2.6,7.2,69.0,52.1,6.3,0.7,13.7,6.5,34.1,250.9,1.9,0.1,0.1,0.1,0.0,26.3,2.7,11.0,0.1,1.7,3.5,5.4,1.5,0.6,4.6,18.2,1.6,26.6,14.6,23.4,0.4,8.0,5.4,14.3,7.9,27.6,0.4,2.4,0.1,0.9,11.3,41.1,5.2,4.9,122.3,3.5,42.9,7.9,280.7,2.2,36.8,0.3,15.2,51.5,16.8,2.6,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Males,1140,,,4.,Stroke,,7.9,3.4,11.2,5.8,0.0,11.3,0.9,4.3,2.1,5.7,0.1,0.2,68.4,0.2,6.7,3.0,0.1,2.8,0.2,3.2,3.3,0.7,61.7,0.1,9.7,3.2,2.2,0.1,5.8,5.8,6.1,1.6,3.0,4.6,1191.1,7.4,0.2,1.0,0.8,6.1,2.7,5.4,0.2,3.5,22.9,18.4,1.6,0.4,4.1,2.7,22.0,0.8,0.2,1.3,0.5,0.4,19.3,0.3,1.8,14.5,0.5,0.4,5.7,25.4,6.7,5.9,0.0,2.3,2.4,0.4,0.5,4.4,2.3,5.1,0.1,369.1,171.3,19.7,10.4,0.8,1.1,24.6,1.1,56.1,1.2,9.3,8.0,0.1,0.5,1.9,2.9,2.0,0.8,1.2,0.7,1.1,2.0,0.1,8.2,3.2,11.3,0.1,2.6,0.1,0.5,0.5,19.4,0.1,2.4,0.9,13.8,12.5,34.0,0.6,7.1,4.1,1.0,1.0,4.2,27.1,2.5,1.0,0.9,66.0,1.1,2.9,1.6,3.7,39.7,14.4,5.4,0.1,12.1,2.6,21.6,123.5,2.4,0.1,0.1,0.1,0.0,9.6,2.3,7.1,0.0,1.6,0.8,1.9,0.8,0.3,4.9,13.6,1.7,12.4,3.5,9.0,0.3,2.7,1.6,3.7,3.2,26.2,0.4,1.9,0.0,0.4,3.9,16.9,2.4,5.7,32.6,1.4,16.2,7.5,66.5,1.2,11.4,0.2,5.8,87.3,6.2,4.2,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Males,1141,,,,a.,Ischaemic stroke,4.1,0.8,8.6,1.7,0.0,5.1,0.6,2.6,1.4,1.9,0.0,0.1,27.4,0.1,4.5,1.7,0.0,0.7,0.1,1.5,2.6,0.3,35.1,0.1,6.6,0.5,0.5,0.0,1.9,1.2,3.5,0.4,0.7,2.8,545.3,3.7,0.0,0.3,0.4,1.5,1.8,3.3,0.1,2.5,7.5,5.3,1.1,0.1,1.8,1.3,14.0,0.4,0.1,0.3,0.3,0.1,4.8,0.1,1.2,8.8,0.2,0.1,2.4,17.3,2.2,3.5,0.0,0.9,0.5,0.1,0.2,1.5,1.2,3.6,0.0,140.8,70.1,15.6,6.4,0.5,0.6,15.3,0.6,33.2,0.9,5.2,1.8,0.0,0.3,1.0,1.0,1.5,0.7,0.3,0.2,0.8,1.6,0.1,2.0,1.1,4.4,0.0,0.6,0.1,0.2,0.2,10.2,0.0,0.2,0.2,9.9,3.6,11.8,0.3,3.1,2.6,0.6,0.5,0.9,7.7,1.8,0.7,0.7,26.0,0.6,0.4,0.9,1.7,12.2,9.4,3.4,0.1,6.9,1.5,14.4,87.8,0.6,0.1,0.0,0.0,0.0,5.3,0.6,5.3,0.0,0.4,0.3,1.3,0.5,0.1,1.1,5.6,0.5,6.9,2.0,6.0,0.1,1.8,1.1,1.8,0.6,9.7,0.2,0.5,0.0,0.3,3.0,9.8,1.1,1.3,23.4,0.9,10.3,2.7,32.6,0.7,5.2,0.0,2.6,39.5,3.6,0.9,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
